"Year","Crop","Area"
2001,"Cocoa, beans",15.74
2001,"Coconuts",1840
2001,"Coffee, green",313.934
2001,"Coir",NA
2001,"Cucumbers and gherkins",18.196
2001,"Eggplants (aubergines)",470
2001,"Figs",4.758
2001,"Fruit, citrus nes",6.667
2001,"Fruit, fresh nes",700
2001,"Fruit, stone nes",0.472
2001,"Fruit, tropical fresh nes",270
2001,"Garlic",120
2001,"Ginger",70.081
2001,"Grapefruit (inc. pomelos)",6.234
2001,"Grapes",50
2001,"Groundnuts",6238.1
2001,"Jute",873.1
2001,"Lemons and limes",164.2
2001,"Lentils",1477.8
2001,"Lettuce and chicory",121.142
2001,"Linseed",579.9
2001,"Maize",6581.5
2001,"Mangoes, mangosteens, guavas",1519
2001,"Melons, other (inc.cantaloupes)",31.32
2001,"Millet",12486.3
2001,"Nutmeg, mace and cardamoms",91.6
2001,"Oilseeds nes",430
2001,"Okra",350
2001,"Onions, dry",495.8
2001,"Oranges",249.5
2001,"Papayas",73.7
2001,"Peaches and nectarines",26.303
2001,"Pears",27.421
2001,"Peas, dry",654.7
2001,"Peas, green",320
2001,"Pepper (piper spp.)",214
2001,"Pigeon peas",3632.3
2001,"Pineapples",80
2001,"Plums and sloes",13.71
2001,"Poppy seed",NA
2001,"Potatoes",1211.3
2001,"Pulses, nes",1650
2001,"Pumpkins, squash and gourds",365.324
2001,"Rapeseed",4476.7
2001,"Rice",44900
2001,"Rubber, natural",401
2001,"Safflower seed",424.8
2001,"Seed cotton",9100
2001,"Sesame seed",1670.6
2001,"Sorghum",9795.2
2001,"Soybeans",6343.1
2001,"Spices, nes",596.3
2001,"Sugar cane",4315.7
2001,"Sunflower seed",1176.8
2001,"Sweet potatoes",114
2001,"Tea",504
2001,"Tobacco, unmanufactured",260
2001,"Tomatoes",460
2001,"Vegetables, fresh nes",2490
2001,"Walnuts, with shell",30.2
2001,"Watermelons",20.682
2001,"Wheat",25730.6
2002,"Anise, badian, fennel, coriander",547.028
2002,"Apples",240
2002,"Apricots",3.625
2002,"Areca nuts",290
2002,"Bananas",475.3
2002,"Barley",659.5
2002,"Bastfibres, other",174.1
2002,"Beans, dry",7851.3
2002,"Beans, green",161.06
2002,"Berries nes",0.264
2002,"Cabbages and other brassicas",258.1
2002,"Carrots and turnips",25.808
2002,"Cashew nuts, with shell",750
2002,"Cassava",238.9
2002,"Castor oil seed",583
2002,"Cauliflowers and broccoli",270
2002,"Cherries",2.917
2002,"Chick peas",6416.2
2002,"Chillies and peppers, dry",828.6
2002,"Chillies and peppers, green",5.706
2002,"Cocoa, beans",16.13
2002,"Coconuts",1930
2002,"Coffee, green",320.737
2002,"Coir",NA
2002,"Cucumbers and gherkins",18.647
2002,"Eggplants (aubergines)",500
2002,"Figs",4.949
2002,"Fruit, citrus nes",7.577
2002,"Fruit, fresh nes",630
2002,"Fruit, stone nes",0.481
2002,"Fruit, tropical fresh nes",260
2002,"Garlic",115.333
2002,"Ginger",80.469
2002,"Grapefruit (inc. pomelos)",6.5
2002,"Grapes",47.5
2002,"Groundnuts",5935.5
2002,"Jute",864.5
2002,"Lemons and limes",161.3
2002,"Lentils",1470
2002,"Lettuce and chicory",123.706
2002,"Linseed",535.8
2002,"Maize",6635.2
2002,"Mangoes, mangosteens, guavas",1575.8
2002,"Melons, other (inc.cantaloupes)",31.553
2002,"Millet",10355.4
2002,"Nutmeg, mace and cardamoms",88.5
2002,"Oilseeds nes",283
2002,"Okra",350
2002,"Onions, dry",424.7
2002,"Oranges",325.3
2002,"Papayas",68
2002,"Peaches and nectarines",27.386
2002,"Pears",29.153
2002,"Peas, dry",670.3
2002,"Peas, green",300
2002,"Pepper (piper spp.)",219
2002,"Pigeon peas",3327.7
2002,"Pineapples",80
2002,"Plums and sloes",14.419
2002,"Poppy seed",NA
2002,"Potatoes",1259.5
2002,"Pulses, nes",1700
2002,"Pumpkins, squash and gourds",375.159
2002,"Rapeseed",5073
2002,"Rice",41176.1
2002,"Rubber, natural",408
2002,"Safflower seed",404.3
2002,"Seed cotton",7669.7
2002,"Sesame seed",1444.4
2002,"Sorghum",9300
2002,"Soybeans",6105.5
2002,"Spices, nes",397.5
2002,"Sugar cane",4411.6
2002,"Sunflower seed",1642.2
2002,"Sweet potatoes",131.9
2002,"Tea",510
2002,"Tobacco, unmanufactured",350
2002,"Tomatoes",458.1
2002,"Vegetables, fresh nes",2310
2002,"Walnuts, with shell",30.2
2002,"Watermelons",21.345
2002,"Wheat",26344.7
2003,"Anise, badian, fennel, coriander",476.618
2003,"Apples",250
2003,"Apricots",3.749
2003,"Areca nuts",353.4
2003,"Bananas",498.6
2003,"Barley",701.6
2003,"Bastfibres, other",170.8
2003,"Beans, dry",9274.6
2003,"Beans, green",164.612
2003,"Berries nes",0.267
2003,"Cabbages and other brassicas",233.8
2003,"Carrots and turnips",26.55
2003,"Cashew nuts, with shell",770
2003,"Cassava",207
2003,"Castor oil seed",717.2
2003,"Cauliflowers and broccoli",280
2003,"Cherries",2.986
2003,"Chick peas",5906.4
2003,"Chillies and peppers, dry",774.3
2003,"Chillies and peppers, green",5.756
2003,"Cocoa, beans",21.893
2003,"Coconuts",1921.8
2003,"Coffee, green",320.615
2003,"Coir",NA
2003,"Cucumbers and gherkins",19.119
2003,"Eggplants (aubergines)",500
2003,"Figs",5.12
2003,"Fruit, citrus nes",9.6
2003,"Fruit, fresh nes",480
2003,"Fruit, stone nes",0.49
2003,"Fruit, tropical fresh nes",340
2003,"Garlic",111.5
2003,"Ginger",88.2
2003,"Grapefruit (inc. pomelos)",6.549
2003,"Grapes",52.1
2003,"Groundnuts",5987
2003,"Jute",849
2003,"Lemons and limes",146.2
2003,"Lentils",1380
2003,"Lettuce and chicory",126.563
2003,"Linseed",450.1
2003,"Maize",7343.4
2003,"Mangoes, mangosteens, guavas",1623.4
2003,"Melons, other (inc.cantaloupes)",31.714
2003,"Millet",13470.1
2003,"Nutmeg, mace and cardamoms",95.6
2003,"Oilseeds nes",363
2003,"Okra",370
2003,"Onions, dry",553.8
2003,"Oranges",288.9
2003,"Papayas",58.2
2003,"Peaches and nectarines",30.204
2003,"Pears",30.934
2003,"Peas, dry",663.6
2003,"Peas, green",305.2
2003,"Pepper (piper spp.)",216
2003,"Pigeon peas",3358.9
2003,"Pineapples",90
2003,"Plums and sloes",15
2003,"Poppy seed",NA
2003,"Potatoes",1337.2
2003,"Pulses, nes",1339
2003,"Pumpkins, squash and gourds",384.288
2003,"Rapeseed",4544
2003,"Rice",42592.5
2003,"Rubber, natural",428
2003,"Safflower seed",369.5
2003,"Seed cotton",7597.9
2003,"Sesame seed",1700.3
2003,"Sorghum",9299.8
2003,"Soybeans",6554.7
2003,"Spices, nes",633.6
2003,"Sugar cane",4520.3
2003,"Sunflower seed",2003.5
2003,"Sweet potatoes",131.9
2003,"Tea",516
2003,"Tobacco, unmanufactured",330
2003,"Tomatoes",478.8
2003,"Vegetables, fresh nes",3370
2003,"Walnuts, with shell",30.5
2003,"Watermelons",22.012
2003,"Wheat",25195.7
2004,"Anise, badian, fennel, coriander",410.573
2004,"Apples",201.2
2004,"Apricots",3.889
2004,"Areca nuts",365
2004,"Bananas",589.6
2004,"Barley",657
2004,"Bastfibres, other",152.5
2004,"Beans, dry",8782.8
2004,"Beans, green",168.628
2004,"Berries nes",0.27
2004,"Cabbages and other brassicas",255.1
2004,"Carrots and turnips",27.284
2004,"Cashew nuts, with shell",780
2004,"Cassava",220
2004,"Castor oil seed",743
2004,"Cauliflowers and broccoli",267.9
2004,"Cherries",3.049
2004,"Chick peas",7048.1
2004,"Chillies and peppers, dry",737.5
2004,"Chillies and peppers, green",5.813
2004,"Cocoa, beans",25.157
2004,"Coconuts",1933.7
2004,"Coffee, green",325.124
2004,"Coir",NA
2004,"Cucumbers and gherkins",19.621
2004,"Eggplants (aubergines)",516.4
2004,"Figs",5.271
2004,"Fruit, citrus nes",9.6
2004,"Fruit, fresh nes",751.1
2004,"Fruit, stone nes",0.499
2004,"Fruit, tropical fresh nes",340.7
2004,"Garlic",138.9
2004,"Ginger",85.1
2004,"Grapefruit (inc. pomelos)",6.6
2004,"Grapes",57.8
2004,"Groundnuts",6640.4
2004,"Jute",773.9
2004,"Lemons and limes",167.8
2004,"Lentils",1400
2004,"Lettuce and chicory",129.651
2004,"Linseed",476.5
2004,"Maize",7430.4
2004,"Mangoes, mangosteens, guavas",1906.7
2004,"Melons, other (inc.cantaloupes)",35.589
2004,"Millet",11886.2
2004,"Nutmeg, mace and cardamoms",95.2
2004,"Oilseeds nes",373
2004,"Okra",353.1
2004,"Onions, dry",613.8
2004,"Oranges",377.9
2004,"Papayas",73.8
2004,"Peaches and nectarines",32.237
2004,"Pears",32.788
2004,"Peas, dry",709.5
2004,"Peas, green",285.2
2004,"Pepper (piper spp.)",233.36
2004,"Pigeon peas",3515.6
2004,"Pineapples",80.9
2004,"Plums and sloes",20
2004,"Poppy seed",NA
2004,"Potatoes",1484.7
2004,"Pulses, nes",1513.9
2004,"Pumpkins, squash and gourds",393.667
2004,"Rapeseed",5428.1
2004,"Rice",41906.7
2004,"Rubber, natural",440
2004,"Safflower seed",363.9
2004,"Seed cotton",8786.6
2004,"Sesame seed",1844
2004,"Sorghum",9330.7
2004,"Soybeans",7571.2
2004,"Spices, nes",507.6
2004,"Sugar cane",3938.4
2004,"Sunflower seed",2160.6
2004,"Sweet potatoes",133.1
2004,"Tea",520
2004,"Tobacco, unmanufactured",369.7
2004,"Tomatoes",502.8
2004,"Vegetables, fresh nes",1736.8
2004,"Walnuts, with shell",30.5
2004,"Watermelons",22.663
2004,"Wheat",26594.7
2005,"Anise, badian, fennel, coriander",446.931
2005,"Apples",230.7
2005,"Apricots",4.044
2005,"Areca nuts",364.3
2005,"Bananas",569.5
2005,"Barley",616.5
2005,"Bastfibres, other",141.8
2005,"Beans, dry",8047
2005,"Beans, green",182.529
2005,"Berries nes",0.273
2005,"Cabbages and other brassicas",287.8
2005,"Carrots and turnips",28.144
2005,"Cashew nuts, with shell",820
2005,"Cassava",244.7
2005,"Castor oil seed",864.2
2005,"Cauliflowers and broccoli",238.5
2005,"Cherries",3.107
2005,"Chick peas",6714.6
2005,"Chillies and peppers, dry",654.9
2005,"Chillies and peppers, green",5.922
2005,"Cocoa, beans",27.811
2005,"Coconuts",1935
2005,"Coffee, green",333.338
2005,"Coir",NA
2005,"Cucumbers and gherkins",20.107
2005,"Eggplants (aubergines)",526.5
2005,"Figs",5.329
2005,"Fruit, citrus nes",10
2005,"Fruit, fresh nes",921.7
2005,"Fruit, stone nes",0.509
2005,"Fruit, tropical fresh nes",355.1
2005,"Garlic",144.1
2005,"Ginger",95.3
2005,"Grapefruit (inc. pomelos)",6.7
2005,"Grapes",60.5
2005,"Groundnuts",6736
2005,"Jute",759.8
2005,"Lemons and limes",78.9
2005,"Lentils",1470
2005,"Lettuce and chicory",133.376
2005,"Linseed",448.7
2005,"Maize",7588.3
2005,"Mangoes, mangosteens, guavas",1970.4
2005,"Melons, other (inc.cantaloupes)",36.997
2005,"Millet",12179.4
2005,"Nutmeg, mace and cardamoms",95.8
2005,"Oilseeds nes",360
2005,"Okra",357.3
2005,"Onions, dry",703.6
2005,"Oranges",378
2005,"Papayas",67.8
2005,"Peaches and nectarines",32.109
2005,"Pears",35.031
2005,"Peas, dry",791.2
2005,"Peas, green",276.3
2005,"Pepper (piper spp.)",228.33
2005,"Pigeon peas",3518.5
2005,"Pineapples",82.8
2005,"Plums and sloes",19.951
2005,"Poppy seed",NA
2005,"Potatoes",1523.9
2005,"Pulses, nes",1482.4
2005,"Pumpkins, squash and gourds",403.218
2005,"Rapeseed",7316.4
2005,"Rice",43659.8
2005,"Rubber, natural",447
2005,"Safflower seed",369.1
2005,"Seed cotton",8677.1
2005,"Sesame seed",1723.2
2005,"Sorghum",9092.3
2005,"Soybeans",7707.5
2005,"Spices, nes",512.4
2005,"Sugar cane",3661.5
2005,"Sunflower seed",2339.6
2005,"Sweet potatoes",133.3
2005,"Tea",521
2005,"Tobacco, unmanufactured",366.5
2005,"Tomatoes",505.4
2005,"Vegetables, fresh nes",2010.2
2005,"Walnuts, with shell",30.8
2005,"Watermelons",23.432
2005,"Wheat",26382.9
2006,"Anise, badian, fennel, coriander",473.089
2006,"Apples",226.6
2006,"Apricots",4.218
2006,"Areca nuts",381.1
2006,"Bananas",604.2
2006,"Barley",629.9
2006,"Bastfibres, other",137.9
2006,"Beans, dry",8549.3
2006,"Beans, green",188.166
2006,"Berries nes",0.276
2006,"Cabbages and other brassicas",253.5
2006,"Carrots and turnips",28.922
2006,"Cashew nuts, with shell",837
2006,"Cassava",244.6
2006,"Castor oil seed",639
2006,"Cauliflowers and broccoli",288.6
2006,"Cherries",3.122
2006,"Chick peas",6896.2
2006,"Chillies and peppers, dry",758
2006,"Chillies and peppers, green",5.802
2006,"Cocoa, beans",29.471
2006,"Coconuts",1946.8
2006,"Coffee, green",341.351
2006,"Coir",NA
2006,"Cucumbers and gherkins",21.877
2006,"Eggplants (aubergines)",559.7
2006,"Figs",5.173
2006,"Fruit, citrus nes",31
2006,"Fruit, fresh nes",1005.8
2006,"Fruit, stone nes",0.518
2006,"Fruit, tropical fresh nes",369.4
2006,"Garlic",134.9
2006,"Ginger",110.6
2006,"Grapefruit (inc. pomelos)",7.2
2006,"Grapes",66
2006,"Groundnuts",5615.1
2006,"Jute",791
2006,"Lemons and limes",268.7
2006,"Lentils",1510
2006,"Lettuce and chicory",142.43
2006,"Linseed",436.8
2006,"Maize",7894
2006,"Mangoes, mangosteens, guavas",2080.7
2006,"Melons, other (inc.cantaloupes)",38.104
2006,"Millet",11752
2006,"Nutmeg, mace and cardamoms",104
2006,"Oilseeds nes",403
2006,"Okra",391.8
2006,"Onions, dry",768
2006,"Oranges",441.1
2006,"Papayas",72.5
2006,"Peaches and nectarines",33.395
2006,"Pears",36.918
2006,"Peas, dry",777.8
2006,"Peas, green",286.1
2006,"Pepper (piper spp.)",260.2
2006,"Pigeon peas",3580.7
2006,"Pineapples",82.4
2006,"Plums and sloes",21
2006,"Poppy seed",NA
2006,"Potatoes",1569.2
2006,"Pulses, nes",1548.3
2006,"Pumpkins, squash and gourds",431.182
2006,"Rapeseed",7276.5
2006,"Rice",43810
2006,"Rubber, natural",454
2006,"Safflower seed",364.6
2006,"Seed cotton",9142
2006,"Sesame seed",1647
2006,"Sorghum",8667.3
2006,"Soybeans",8334
2006,"Spices, nes",499.3
2006,"Sugar cane",4201.1
2006,"Sunflower seed",2160
2006,"Sweet potatoes",122.8
2006,"Tea",555.611
2006,"Tobacco, unmanufactured",372.8
2006,"Tomatoes",546.1
2006,"Vegetables, fresh nes",2247.4
2006,"Walnuts, with shell",30.8
2006,"Watermelons",24.109
2006,"Wheat",26483.6
2007,"Anise, badian, fennel, coriander",565.415
2007,"Apples",252
2007,"Apricots",4.384
2007,"Areca nuts",382.7
2007,"Bananas",658
2007,"Barley",646.2
2007,"Bastfibres, other",144
2007,"Beans, dry",10000
2007,"Beans, green",193.645
2007,"Berries nes",0.235
2007,"Cabbages and other brassicas",249
2007,"Carrots and turnips",29.703
2007,"Cashew nuts, with shell",854
2007,"Cassava",255.5
2007,"Castor oil seed",787
2007,"Cauliflowers and broccoli",302
2007,"Cherries",3.163
2007,"Chick peas",7493.9
2007,"Chillies and peppers, dry",808.17
2007,"Chillies and peppers, green",6.27
2007,"Cocoa, beans",30.341
2007,"Coconuts",1940
2007,"Coffee, green",343.04
2007,"Coir",NA
2007,"Cucumbers and gherkins",22.627
2007,"Eggplants (aubergines)",568
2007,"Figs",5.352
2007,"Fruit, citrus nes",31
2007,"Fruit, fresh nes",1016.2
2007,"Fruit, stone nes",0.527
2007,"Fruit, tropical fresh nes",389.6
2007,"Garlic",159.2
2007,"Ginger",106.1
2007,"Grapefruit (inc. pomelos)",8.1
2007,"Grapes",65
2007,"Groundnuts",6292
2007,"Jute",816
2007,"Lemons and limes",294.9
2007,"Lentils",1470
2007,"Lettuce and chicory",146.812
2007,"Linseed",426
2007,"Maize",8117.3
2007,"Mangoes, mangosteens, guavas",2154
2007,"Melons, other (inc.cantaloupes)",39.25
2007,"Millet",11695.5
2007,"Nutmeg, mace and cardamoms",81.93
2007,"Oilseeds nes",360
2007,"Okra",396
2007,"Onions, dry",821
2007,"Oranges",467.2
2007,"Papayas",83
2007,"Peaches and nectarines",35.383
2007,"Pears",39.875
2007,"Peas, dry",810
2007,"Peas, green",297
2007,"Pepper (piper spp.)",246
2007,"Pigeon peas",3561.6
2007,"Pineapples",87
2007,"Plums and sloes",21.857
2007,"Poppy seed",NA
2007,"Potatoes",1742.8
2007,"Pulses, nes",1500
2007,"Pumpkins, squash and gourds",443.859
2007,"Rapeseed",6790
2007,"Rice",43910
2007,"Rubber, natural",459
2007,"Safflower seed",350
2007,"Seed cotton",9410
2007,"Sesame seed",1799
2007,"Sorghum",8470
2007,"Soybeans",8880
2007,"Spices, nes",559.5
2007,"Sugar cane",5150
2007,"Sunflower seed",1910
2007,"Sweet potatoes",122.7
2007,"Tea",567.02
2007,"Tobacco, unmanufactured",370
2007,"Tomatoes",596
2007,"Vegetables, fresh nes",2282
2007,"Walnuts, with shell",30.8
2007,"Watermelons",24.787
2007,"Wheat",27994.5
2008,"Anise, badian, fennel, coriander",604.281
2008,"Apples",264
2008,"Apricots",4.565
2008,"Areca nuts",386.6
2008,"Bananas",709
2008,"Barley",602.6
2008,"Bastfibres, other",135
2008,"Beans, dry",8000
2008,"Beans, green",199.211
2008,"Berries nes",0.28
2008,"Cabbages and other brassicas",266
2008,"Carrots and turnips",30.484
2008,"Cashew nuts, with shell",868
2008,"Cassava",270
2008,"Castor oil seed",866.2
2008,"Cauliflowers and broccoli",312
2008,"Cherries",3.187
2008,"Chick peas",7543.7
2008,"Chillies and peppers, dry",779.05
2008,"Chillies and peppers, green",6.557
2008,"Cocoa, beans",31.885
2008,"Coconuts",1903.2
2008,"Coffee, green",344.508
2008,"Coir",NA
2008,"Cucumbers and gherkins",23.423
2008,"Eggplants (aubergines)",561
2008,"Figs",5.343
2008,"Fruit, citrus nes",36.2
2008,"Fruit, fresh nes",1112
2008,"Fruit, stone nes",0.536
2008,"Fruit, tropical fresh nes",382.6
2008,"Garlic",206.12
2008,"Ginger",104.36
2008,"Grapefruit (inc. pomelos)",8.5
2008,"Grapes",68
2008,"Groundnuts",6164.9
2008,"Jute",785.6
2008,"Lemons and limes",302.8
2008,"Lentils",1310
2008,"Lettuce and chicory",151.397
2008,"Linseed",468
2008,"Maize",8173.8
2008,"Mangoes, mangosteens, guavas",2201
2008,"Melons, other (inc.cantaloupes)",40.386
2008,"Millet",11039.1
2008,"Nutmeg, mace and cardamoms",91.99
2008,"Oilseeds nes",339.4
2008,"Okra",407
2008,"Onions, dry",834
2008,"Oranges",518.3
2008,"Papayas",98
2008,"Peaches and nectarines",36.004
2008,"Pears",41.218
2008,"Peas, dry",680
2008,"Peas, green",313
2008,"Pepper (piper spp.)",197.33
2008,"Pigeon peas",3728.5
2008,"Pineapples",80
2008,"Plums and sloes",22.985
2008,"Poppy seed",NA
2008,"Potatoes",1796
2008,"Pulses, nes",1600
2008,"Pumpkins, squash and gourds",457.247
2008,"Rapeseed",5830
2008,"Rice",45537.4
2008,"Rubber, natural",463
2008,"Safflower seed",350.5
2008,"Seed cotton",9410
2008,"Sesame seed",1809.1
2008,"Sorghum",7764
2008,"Soybeans",9510.8
2008,"Spices, nes",578
2008,"Sugar cane",5055.2
2008,"Sunflower seed",1812.8
2008,"Sweet potatoes",123
2008,"Tea",578.458
2008,"Tobacco, unmanufactured",350
2008,"Tomatoes",566
2008,"Vegetables, fresh nes",2414
2008,"Walnuts, with shell",30.8
2008,"Watermelons",25.464
2008,"Wheat",28038.6
2009,"Anise, badian, fennel, coriander",573.321
2009,"Apples",274
2009,"Apricots",4.707
2009,"Areca nuts",387.1
2009,"Bananas",770.3
2009,"Barley",705.7
2009,"Bastfibres, other",120
2009,"Beans, dry",6000
2009,"Beans, green",204.629
2009,"Berries nes",0.288
2009,"Cabbages and other brassicas",310.2
2009,"Carrots and turnips",31.261
2009,"Cashew nuts, with shell",893
2009,"Cassava",280.2
2009,"Castor oil seed",734.9
2009,"Cauliflowers and broccoli",348.9
2009,"Cherries",3.199
2009,"Chick peas",7890
2009,"Chillies and peppers, dry",767.23
2009,"Chillies and peppers, green",6.871
2009,"Cocoa, beans",34.049
2009,"Coconuts",1895.2
2009,"Coffee, green",350.5
2009,"Coir",NA
2009,"Cucumbers and gherkins",24.213
2009,"Eggplants (aubergines)",600.3
2009,"Figs",5.383
2009,"Fruit, citrus nes",50.7
2009,"Fruit, fresh nes",1083
2009,"Fruit, stone nes",0.546
2009,"Fruit, tropical fresh nes",432
2009,"Garlic",166.21
2009,"Ginger",108.64
2009,"Grapefruit (inc. pomelos)",9
2009,"Grapes",80
2009,"Groundnuts",5477.5
2009,"Jute",811.2
2009,"Lemons and limes",316.05
2009,"Lentils",1375.9
2009,"Lettuce and chicory",155.923
2009,"Linseed",407.9
2009,"Maize",8261.6
2009,"Mangoes, mangosteens, guavas",2309
2009,"Melons, other (inc.cantaloupes)",41.497
2009,"Millet",11002.7
2009,"Nutmeg, mace and cardamoms",90.2
2009,"Oilseeds nes",375.5
2009,"Okra",432
2009,"Onions, dry",756.2
2009,"Oranges",563.33
2009,"Papayas",95.7
2009,"Peaches and nectarines",36.497
2009,"Pears",42.398
2009,"Peas, dry",718.3
2009,"Peas, green",348
2009,"Pepper (piper spp.)",238.71
2009,"Pigeon peas",3380
2009,"Pineapples",84
2009,"Plums and sloes",24.086
2009,"Poppy seed",NA
2009,"Potatoes",1828.3
2009,"Pulses, nes",1620
2009,"Pumpkins, squash and gourds",470.539
2009,"Rapeseed",6298.1
2009,"Rice",41918.3
2009,"Rubber, natural",468
2009,"Safflower seed",294.6
2009,"Seed cotton",10310
2009,"Sesame seed",1942.1
2009,"Sorghum",7530.9
2009,"Soybeans",9734.7
2009,"Spices, nes",541
2009,"Sugar cane",4415.4
2009,"Sunflower seed",1476.6
2009,"Sweet potatoes",124.3
2009,"Tea",579
2009,"Tobacco, unmanufactured",390.69
2009,"Tomatoes",599.1
2009,"Vegetables, fresh nes",2275.4
2009,"Walnuts, with shell",30.8
2009,"Watermelons",26.138
2009,"Wheat",27752.4
2010,"Anise, badian, fennel, coriander",569.6
2010,"Apples",282.9
2010,"Apricots",4.83
2010,"Areca nuts",400.1
2010,"Bananas",830
2010,"Barley",623.8
2010,"Bastfibres, other",87
2010,"Beans, dry",11000
2010,"Beans, green",209.821
2010,"Berries nes",0.291
2010,"Cabbages and other brassicas",300.5
2010,"Carrots and turnips",32.033
2010,"Cashew nuts, with shell",923
2010,"Cassava",231.9
2010,"Castor oil seed",884.68
2010,"Cauliflowers and broccoli",347.9
2010,"Cherries",3.235
2010,"Chick peas",8170
2010,"Chillies and peppers, dry",792.1
2010,"Chillies and peppers, green",7.195
2010,"Cocoa, beans",46.3
2010,"Coconuts",1895.9
2010,"Coffee, green",355.502
2010,"Coir",NA
2010,"Cucumbers and gherkins",24.953
2010,"Eggplants (aubergines)",612.4
2010,"Figs",5.425
2010,"Fruit, citrus nes",63
2010,"Fruit, fresh nes",1105
2010,"Fruit, stone nes",0.555
2010,"Fruit, tropical fresh nes",453
2010,"Garlic",164.86
2010,"Ginger",107.54
2010,"Grapefruit (inc. pomelos)",11.017
2010,"Grapes",106.4
2010,"Groundnuts",5860
2010,"Jute",767.63
2010,"Lemons and limes",295.6
2010,"Lentils",1479.4
2010,"Lettuce and chicory",160.209
2010,"Linseed",342
2010,"Maize",8553.2
2010,"Mangoes, mangosteens, guavas",2312.3
2010,"Melons, other (inc.cantaloupes)",42.574
2010,"Millet",11791.8
2010,"Nutmeg, mace and cardamoms",86.7
2010,"Oilseeds nes",388.73
2010,"Okra",452
2010,"Onions, dry",1064
2010,"Oranges",631.3
2010,"Papayas",106
2010,"Peaches and nectarines",37
2010,"Pears",44.607
2010,"Peas, dry",764.4
2010,"Peas, green",364.9
2010,"Pepper (piper spp.)",195.92
2010,"Pigeon peas",3470
2010,"Pineapples",91.9
2010,"Plums and sloes",25
2010,"Poppy seed",NA
2010,"Potatoes",1835.3
2010,"Pulses, nes",1650
2010,"Pumpkins, squash and gourds",483.048
2010,"Rapeseed",5580
2010,"Rice",42862.4
2010,"Rubber, natural",477
2010,"Safflower seed",287.8
2010,"Seed cotton",11142
2010,"Sesame seed",2079.28
2010,"Sorghum",7787.2
2010,"Soybeans",9554.19
2010,"Spices, nes",725.6
2010,"Sugar cane",4174.6
2010,"Sunflower seed",930
2010,"Sweet potatoes",118.9
2010,"Tea",579
2010,"Tobacco, unmanufactured",444.28
2010,"Tomatoes",634.4
2010,"Vegetables, fresh nes",2332
2010,"Walnuts, with shell",30.8
2010,"Watermelons",26.808
2010,"Wheat",28457.4
2011,"Anise, badian, fennel, coriander",693.534
2011,"Apples",289.1
2011,"Apricots",4.926
2011,"Areca nuts",400.1
2011,"Bananas",796.5
2011,"Barley",705.4
2011,"Bastfibres, other",91
2011,"Beans, dry",11000
2011,"Beans, green",214.737
2011,"Berries nes",0.294
2011,"Cabbages and other brassicas",369
2011,"Carrots and turnips",32.795
2011,"Cashew nuts, with shell",953.2
2011,"Cassava",221.4
2011,"Castor oil seed",1471
2011,"Cauliflowers and broccoli",369
2011,"Cherries",3.271
2011,"Chick peas",9190
2011,"Chillies and peppers, dry",804.792
2011,"Chillies and peppers, green",7.509
2011,"Cocoa, beans",56.5
2011,"Coconuts",2070.82
2011,"Coffee, green",360.485
2011,"Coir",NA
2011,"Cucumbers and gherkins",25.637
2011,"Eggplants (aubergines)",680
2011,"Figs",5.462
2011,"Fruit, citrus nes",47
2011,"Fruit, fresh nes",1265
2011,"Fruit, stone nes",0.564
2011,"Fruit, tropical fresh nes",443
2011,"Garlic",200.6
2011,"Ginger",149.1
2011,"Grapefruit (inc. pomelos)",8.317
2011,"Grapes",111
2011,"Groundnuts",5310
2011,"Jute",800
2011,"Lemons and limes",219
2011,"Lentils",1597.4
2011,"Lettuce and chicory",164.212
2011,"Linseed",338.81
2011,"Maize",8780
2011,"Mangoes, mangosteens, guavas",2297
2011,"Melons, other (inc.cantaloupes)",43.608
2011,"Millet",10680
2011,"Nutmeg, mace and cardamoms",89.006
2011,"Oilseeds nes",310
2011,"Okra",498
2011,"Onions, dry",1087.23
2011,"Oranges",481
2011,"Papayas",117.4
2011,"Peaches and nectarines",36.897
2011,"Pears",44.402
2011,"Peas, dry",727.2
2011,"Peas, green",370
2011,"Pepper (piper spp.)",184
2011,"Pigeon peas",4420
2011,"Pineapples",89
2011,"Plums and sloes",26
2011,"Poppy seed",NA
2011,"Potatoes",1863.2
2011,"Pulses, nes",1700
2011,"Pumpkins, squash and gourds",494.726
2011,"Rapeseed",6506.4
2011,"Rice",44010
2011,"Rubber, natural",440
2011,"Safflower seed",229.06
2011,"Seed cotton",12178
2011,"Sesame seed",1902
2011,"Sorghum",7381.7
2011,"Soybeans",10180
2011,"Spices, nes",776.516
2011,"Sugar cane",4944.39
2011,"Sunflower seed",730
2011,"Sweet potatoes",113.2
2011,"Tea",600
2011,"Tobacco, unmanufactured",490
2011,"Tomatoes",865
2011,"Vegetables, fresh nes",2083
2011,"Walnuts, with shell",30.8
2011,"Watermelons",27.475
2011,"Wheat",29068.6
2012,"Anise, badian, fennel, coriander",693.7
2012,"Apples",321.9
2012,"Apricots",5
2012,"Areca nuts",464
2012,"Bananas",776
2012,"Barley",643
2012,"Bastfibres, other",87
2012,"Beans, dry",9100
2012,"Beans, green",220
2012,"Berries nes",0.3
2012,"Cabbages and other brassicas",390
2012,"Carrots and turnips",34
2012,"Cashew nuts, with shell",979
